id,cardId,name,supertype,subtypes,hp,types,evolvesFrom,weaknesses,resistances,evolvesTo,retreatCost,convertedRetreatCost,flavorText,artist,rarity,nationalPokedexNumbers,regulationMark,imagesSmall,imagesLarge,rules,number,setId
964,sv3pt5-168,Charmander,Pokémon,"[""Basic""]",70,"[""Fire""]",,"[""Water""]",,"[""Charmeleon""]","[""Colorless""]",1,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out.",miki kudo,Illustration Rare,[4],G,/card-images/sv3pt5-168_small.webp,/card-images/sv3pt5-168_large.webp,,168,5
965,sv3pt5-154,Antique Old Amber,Trainer,"[""Item""]",60,,,,,,,,,AYUMI ODASHIMA,Common,,G,/card-images/sv3pt5-154_small.webp,/card-images/sv3pt5-154_large.webp,"[""Play this card as if it were a 60-HP Basic Colorless Pokémon. This card can't be affected by any Special Conditions and can't retreat.  At any time during your turn, you may discard this card from play."",""You may play any number of Item cards during your turn.""]",154,5
966,sv3pt5-158,Daisy's Help,Trainer,"[""Supporter""]",,,,,,,,,,Tomomi Kaneko,Uncommon,,G,/card-images/sv3pt5-158_small.webp,/card-images/sv3pt5-158_large.webp,"[""Draw 2 cards. Look at your face-down Prize cards."",""You may play only 1 Supporter card during your turn.""]",158,5
967,sv3pt5-166,Bulbasaur,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,"[""Ivysaur""]","[""Colorless"",""Colorless""]",2,"While it is young, it uses the nutrients that are stored in the seed on its back in order to grow.",Yoriyuki Ikegami,Illustration Rare,[1],G,/card-images/sv3pt5-166_small.webp,/card-images/sv3pt5-166_large.webp,,166,5
968,sv3pt5-169,Charmeleon,Pokémon,"[""Stage 1""]",100,"[""Fire""]",Charmander,"[""Water""]",,"[""Charizard""]","[""Colorless"",""Colorless""]",2,"If it becomes agitated during battle, it spouts intense flames, incinerating its surroundings.",miki kudo,Illustration Rare,[5],G,/card-images/sv3pt5-169_small.webp,/card-images/sv3pt5-169_large.webp,,169,5
969,sv3pt5-171,Wartortle,Pokémon,"[""Stage 1""]",100,"[""Water""]",Squirtle,"[""Lightning""]",,"[""Blastoise""]","[""Colorless"",""Colorless""]",2,It cleverly controls its furry ears and tail to maintain its balance while swimming.,Mitsuhiro Arita,Illustration Rare,[8],G,/card-images/sv3pt5-171_small.webp,/card-images/sv3pt5-171_large.webp,,171,5
970,sv3pt5-145,Zapdos ex,Pokémon,"[""Basic"",""ex""]",200,"[""Lightning""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,,takuyoa,Double Rare,[145],G,/card-images/sv3pt5-145_small.webp,/card-images/sv3pt5-145_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",145,5
971,sv3pt5-146,Moltres,Pokémon,"[""Basic""]",120,"[""Fire""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,"There are stories of this Pokémon using its radiant, flame-cloaked wings to light up paths for those lost in the mountains.",KEIICHIRO ITO,Rare,[146],G,/card-images/sv3pt5-146_small.webp,/card-images/sv3pt5-146_large.webp,,146,5
972,sv3pt5-147,Dratini,Pokémon,"[""Basic""]",60,"[""Dragon""]",,,,"[""Dragonair""]","[""Colorless""]",1,"It sheds many layers of skin as it grows larger. During this process, it is protected by a rapid waterfall.",Sanosuke Sakuma,Common,[147],G,/card-images/sv3pt5-147_small.webp,/card-images/sv3pt5-147_large.webp,,147,5
973,sv3pt5-151,Mew ex,Pokémon,"[""Basic"",""ex""]",180,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,,0,,aky CG Works,Double Rare,[151],G,/card-images/sv3pt5-151_small.webp,/card-images/sv3pt5-151_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",151,5
974,sv3pt5-155,Big Air Balloon,Trainer,"[""Pokémon Tool""]",,,,,,,,,,Toyste Beach,Uncommon,,G,/card-images/sv3pt5-155_small.webp,/card-images/sv3pt5-155_large.webp,"[""The Stage 2 Pokémon this card is attached to has no Retreat Cost."",""You may attach any number of Pokémon Tools to your Pokémon during your turn. You may attach only 1 Pokémon Tool to each Pokémon, and it stays attached.""]",155,5
975,sv3pt5-161,Giovanni's Charisma,Trainer,"[""Supporter""]",,,,,,,,,,hncl,Uncommon,,G,/card-images/sv3pt5-161_small.webp,/card-images/sv3pt5-161_large.webp,"[""Put an Energy attached to your opponent's Active Pokémon into their hand. If you do, attach an Energy card from your hand to your Active Pokémon."",""You may play only 1 Supporter card during your turn.""]",161,5
976,sv3pt5-167,Ivysaur,Pokémon,"[""Stage 1""]",100,"[""Grass""]",Bulbasaur,"[""Fire""]",,"[""Venusaur""]","[""Colorless"",""Colorless"",""Colorless""]",3,Exposure to sunlight adds to its strength. Sunlight also makes the bud on its back grow larger.,Yoriyuki Ikegami,Illustration Rare,[2],G,/card-images/sv3pt5-167_small.webp,/card-images/sv3pt5-167_large.webp,,167,5
977,sv3pt5-170,Squirtle,Pokémon,"[""Basic""]",60,"[""Water""]",,"[""Lightning""]",,"[""Wartortle""]","[""Colorless""]",1,"When it feels threatened, it draws its limbs inside its shell and sprays water from its mouth.",Mitsuhiro Arita,Illustration Rare,[7],G,/card-images/sv3pt5-170_small.webp,/card-images/sv3pt5-170_large.webp,,170,5
978,sv3pt5-177,Machoke,Pokémon,"[""Stage 1""]",100,"[""Fighting""]",Machop,"[""Psychic""]",,"[""Machamp""]","[""Colorless"",""Colorless""]",2,Its formidable body never gets tired. It helps people by doing work such as the moving of heavy goods.,Tetsu Kayama,Illustration Rare,[67],G,/card-images/sv3pt5-177_small.webp,/card-images/sv3pt5-177_large.webp,,177,5
979,sv3pt5-189,Golem ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Fighting""]",Graveler,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,,PLANETA Igarashi,Ultra Rare,[76],G,/card-images/sv3pt5-189_small.webp,/card-images/sv3pt5-189_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",189,5
980,sv3pt5-179,Mr. Mime,Pokémon,"[""Basic""]",90,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,It's known for its top-notch pantomime skills. It protects itself from all sorts of attacks by emitting auras from its fingers to create walls.,OKACHEKE,Illustration Rare,[122],G,/card-images/sv3pt5-179_small.webp,/card-images/sv3pt5-179_large.webp,,179,5
981,sv3pt5-180,Omanyte,Pokémon,"[""Stage 1""]",100,"[""Water""]",Antique Helix Fossil,"[""Lightning""]",,"[""Omastar""]","[""Colorless"",""Colorless""]",2,"This Pokémon is a member of an ancient, extinct species. Omanyte paddles through water with its 10 tentacles, looking like it's just drifting along.",Yano Keiji,Illustration Rare,[138],G,/card-images/sv3pt5-180_small.webp,/card-images/sv3pt5-180_large.webp,,180,5
982,sv3pt5-185,Arbok ex,Pokémon,"[""Stage 1"",""ex""]",270,"[""Darkness""]",Ekans,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,,Eske Yoshinob,Ultra Rare,[24],G,/card-images/sv3pt5-185_small.webp,/card-images/sv3pt5-185_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",185,5
983,sv3pt5-187,Wigglytuff ex,Pokémon,"[""Stage 1"",""ex""]",250,"[""Colorless""]",Jigglypuff,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,Saki Hayashiro,Ultra Rare,[40],G,/card-images/sv3pt5-187_small.webp,/card-images/sv3pt5-187_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",187,5
984,sv3pt5-188,Alakazam ex,Pokémon,"[""Stage 2"",""ex""]",310,"[""Psychic""]",Kadabra,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,,PLANETA Tsuji,Ultra Rare,[65],G,/card-images/sv3pt5-188_small.webp,/card-images/sv3pt5-188_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",188,5
985,sv3pt5-192,Zapdos ex,Pokémon,"[""Basic"",""ex""]",200,"[""Lightning""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,,takuyoa,Ultra Rare,[145],G,/card-images/sv3pt5-192_small.webp,/card-images/sv3pt5-192_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",192,5
986,sv3pt5-193,Mew ex,Pokémon,"[""Basic"",""ex""]",180,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,,0,,aky CG Works,Ultra Rare,[151],G,/card-images/sv3pt5-193_small.webp,/card-images/sv3pt5-193_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",193,5
987,sv3pt5-174,Nidoking,Pokémon,"[""Stage 2""]",170,"[""Darkness""]",Nidorino,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"Nidoking prides itself on its strength. It's forceful and spirited in battle, making use of its thick tail and diamond-crushing horn.",Misaki Hashimoto,Illustration Rare,[34],G,/card-images/sv3pt5-174_small.webp,/card-images/sv3pt5-174_large.webp,,174,5
988,sv3pt5-181,Dragonair,Pokémon,"[""Stage 1""]",100,"[""Dragon""]",Dratini,,,"[""Dragonite""]","[""Colorless"",""Colorless""]",2,"They say that if it emits an aura from its whole body, the weather will begin to change instantly.",rika,Illustration Rare,[148],G,/card-images/sv3pt5-181_small.webp,/card-images/sv3pt5-181_large.webp,,181,5
989,sv3pt5-182,Venusaur ex,Pokémon,"[""Stage 2"",""ex""]",340,"[""Grass""]",Ivysaur,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,,PLANETA Yamashita,Ultra Rare,[3],G,/card-images/sv3pt5-182_small.webp,/card-images/sv3pt5-182_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",182,5
990,sv3pt5-186,Ninetales ex,Pokémon,"[""Stage 1"",""ex""]",260,"[""Fire""]",Vulpix,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,PLANETA Tsuji,Ultra Rare,[38],G,/card-images/sv3pt5-186_small.webp,/card-images/sv3pt5-186_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",186,5
991,sv3pt5-191,Jynx ex,Pokémon,"[""Basic"",""ex""]",200,"[""Water""]",,"[""Metal""]",,,"[""Colorless"",""Colorless""]",2,,Ayaka Yoshida,Ultra Rare,[124],G,/card-images/sv3pt5-191_small.webp,/card-images/sv3pt5-191_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",191,5
992,sv3pt5-175,Psyduck,Pokémon,"[""Basic""]",70,"[""Water""]",,"[""Lightning""]",,"[""Golduck""]","[""Colorless""]",1,"It is constantly wracked by a headache. When the headache turns intense, it begins using mysterious powers.",Whisker,Illustration Rare,[54],G,/card-images/sv3pt5-175_small.webp,/card-images/sv3pt5-175_large.webp,,175,5
993,sv3pt5-176,Poliwhirl,Pokémon,"[""Stage 1""]",90,"[""Water""]",Poliwag,"[""Lightning""]",,"[""Poliwrath"",""Politoed""]","[""Colorless""]",1,"This Pokémon's sweat is a slimy mucus. When captured, Poliwhirl can slither from its enemies' grasp and escape.",Gemi,Illustration Rare,[61],G,/card-images/sv3pt5-176_small.webp,/card-images/sv3pt5-176_large.webp,,176,5
994,sv3pt5-178,Tangela,Pokémon,"[""Basic""]",80,"[""Grass""]",,"[""Fire""]",,"[""Tangrowth""]","[""Colorless"",""Colorless""]",2,"Hidden beneath a tangle of vines that grows nonstop even if the vines are torn off, this Pokémon's true appearance remains a mystery.",Oswaldo KATO,Illustration Rare,[114],G,/card-images/sv3pt5-178_small.webp,/card-images/sv3pt5-178_large.webp,,178,5
995,sv3pt5-183,Charizard ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Fire""]",Charmeleon,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,PLANETA Mochizuki,Ultra Rare,[6],G,/card-images/sv3pt5-183_small.webp,/card-images/sv3pt5-183_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",183,5
996,sv3pt5-184,Blastoise ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Water""]",Wartortle,"[""Lightning""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,PLANETA Yamashita,Ultra Rare,[9],G,/card-images/sv3pt5-184_small.webp,/card-images/sv3pt5-184_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",184,5
997,sv3pt5-190,Kangaskhan ex,Pokémon,"[""Basic"",""ex""]",230,"[""Colorless""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,,N-DESIGN Inc.,Ultra Rare,[115],G,/card-images/sv3pt5-190_small.webp,/card-images/sv3pt5-190_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",190,5
998,sv3pt5-195,Daisy's Help,Trainer,"[""Supporter""]",,,,,,,,,,Fumie Kittaka,Ultra Rare,,G,/card-images/sv3pt5-195_small.webp,/card-images/sv3pt5-195_large.webp,"[""Draw 2 cards. Look at your face-down Prize cards."",""You may play only 1 Supporter card during your turn.""]",195,5
999,sv3pt5-196,Erika's Invitation,Trainer,"[""Supporter""]",,,,,,,,,,saino misaki,Ultra Rare,,G,/card-images/sv3pt5-196_small.webp,/card-images/sv3pt5-196_large.webp,"[""Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent's Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot."",""You may play only 1 Supporter card during your turn.""]",196,5
1000,sv3pt5-197,Giovanni's Charisma,Trainer,"[""Supporter""]",,,,,,,,,,hncl,Ultra Rare,,G,/card-images/sv3pt5-197_small.webp,/card-images/sv3pt5-197_large.webp,"[""Put an Energy attached to your opponent's Active Pokémon into their hand. If you do, attach an Energy card from your hand to your Active Pokémon."",""You may play only 1 Supporter card during your turn.""]",197,5
1001,sv3pt5-194,Bill's Transfer,Trainer,"[""Supporter""]",,,,,,,,,,GIDORA,Ultra Rare,,G,/card-images/sv3pt5-194_small.webp,/card-images/sv3pt5-194_large.webp,"[""Look at the top 8 cards of your deck. You may reveal any number of Pokémon you find there and put them into your hand. Shuffle the other cards back into your deck."",""You may play only 1 Supporter card during your turn.""]",194,5
1002,sv3pt5-198,Venusaur ex,Pokémon,"[""Stage 2"",""ex""]",340,"[""Grass""]",Ivysaur,"[""Fire""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,,Yoriyuki Ikegami,Special Illustration Rare,[3],G,/card-images/sv3pt5-198_small.webp,/card-images/sv3pt5-198_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",198,5
1003,sv3pt5-199,Charizard ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Fire""]",Charmeleon,"[""Water""]",,,"[""Colorless"",""Colorless""]",2,,miki kudo,Special Illustration Rare,[6],G,/card-images/sv3pt5-199_small.webp,/card-images/sv3pt5-199_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",199,5
1004,sv3pt5-200,Blastoise ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Water""]",Wartortle,"[""Lightning""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,Mitsuhiro Arita,Special Illustration Rare,[9],G,/card-images/sv3pt5-200_small.webp,/card-images/sv3pt5-200_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",200,5
1005,sv3pt5-201,Alakazam ex,Pokémon,"[""Stage 2"",""ex""]",310,"[""Psychic""]",Kadabra,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,,Shinya Komatsu,Special Illustration Rare,[65],G,/card-images/sv3pt5-201_small.webp,/card-images/sv3pt5-201_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",201,5
1006,sv3pt5-206,Switch,Trainer,"[""Item""]",,,,,,,,,,Studio Bora Inc.,Hyper Rare,,G,/card-images/sv3pt5-206_small.webp,/card-images/sv3pt5-206_large.webp,"[""Switch your Active Pokémon with 1 of your Benched Pokémon."",""You may play any number of Item cards during your turn.""]",206,5
1007,sv3pt5-202,Zapdos ex,Pokémon,"[""Basic"",""ex""]",200,"[""Lightning""]",,"[""Lightning""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,,Shiburingaru,Special Illustration Rare,[145],G,/card-images/sv3pt5-202_small.webp,/card-images/sv3pt5-202_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",202,5
1008,sv3pt5-203,Erika's Invitation,Trainer,"[""Supporter""]",,,,,,,,,,Cona Nitanda,Special Illustration Rare,,G,/card-images/sv3pt5-203_small.webp,/card-images/sv3pt5-203_large.webp,"[""Your opponent reveals their hand, and you put a Basic Pokémon you find there onto your opponent's Bench. If you put a Pokémon onto their Bench in this way, switch in that Pokémon to the Active Spot."",""You may play only 1 Supporter card during your turn.""]",203,5
1009,sv3pt5-204,Giovanni's Charisma,Trainer,"[""Supporter""]",,,,,,,,,,Hideki Ishikawa,Special Illustration Rare,,G,/card-images/sv3pt5-204_small.webp,/card-images/sv3pt5-204_large.webp,"[""Put an Energy attached to your opponent's Active Pokémon into their hand. If you do, attach an Energy card from your hand to your Active Pokémon."",""You may play only 1 Supporter card during your turn.""]",204,5
1010,sv3pt5-205,Mew ex,Pokémon,"[""Basic"",""ex""]",180,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,,0,,aky CG Works,Hyper Rare,[151],G,/card-images/sv3pt5-205_small.webp,/card-images/sv3pt5-205_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",205,5
1011,svp-33,Meowscarada ex,Pokémon,"[""Stage 2"",""ex""]",310,"[""Grass""]",Floragato,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,,5ban Graphics,Promo,[908],G,/card-images/svp-33_small.webp,/card-images/svp-33_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",33,2
1012,svp-34,Skeledirge ex,Pokémon,"[""Stage 2"",""ex""]",340,"[""Fire""]",Crocalor,"[""Water""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,,5ban Graphics,Promo,[911],G,/card-images/svp-34_small.webp,/card-images/svp-34_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",34,2
1013,svp-46,Bulbasaur,Pokémon,"[""Basic""]",70,"[""Grass""]",,"[""Fire""]",,,"[""Colorless"",""Colorless""]",2,"While it is young, it uses the nutrients that are stored in the seed on its back in order to grow.",OKACHEKE,Promo,[1],G,/card-images/svp-46_small.webp,/card-images/svp-46_large.webp,,46,2
1014,svp-47,Charmander,Pokémon,"[""Basic""]",70,"[""Fire""]",,"[""Water""]",,,"[""Colorless""]",1,"From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out.",NC Empire,Promo,[4],G,/card-images/svp-47_small.webp,/card-images/svp-47_large.webp,,47,2
1015,svp-52,Mewtwo,Pokémon,"[""Basic""]",130,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,A Pokémon created by recombining Mew's genes. It's said to have the most savage heart among Pokémon.,Bun Toujo,Promo,[150],G,/card-images/svp-52_small.webp,/card-images/svp-52_large.webp,,52,2
